'AE', '3392', 'ICN', '3930', 'KHH', '2264', '', '0', 'E90'
'AE', '3392', 'KHH', '2264', 'ICN', '3930', '', '0', 'E90'
'AF', '137', 'CDG', '1382', 'ICN', '3930', '', '0', '77W 772'
'AF', '137', 'ICN', '3930', 'CDG', '1382', '', '0', '77W 772'
'AI', '218', 'DEL', '3093', 'ICN', '3930', 'Y', '0', '333'
'AI', '218', 'HKG', '3077', 'ICN', '3930', '', '0', '788'
'AI', '218', 'ICN', '3930', 'DEL', '3093', 'Y', '0', '333'
'AI', '218', 'ICN', '3930', 'HKG', '3077', '', '0', '788'
'AI', '218', 'ICN', '3930', 'SFO', '3469', 'Y', '0', '77W'
'AI', '218', 'ICN', '3930', 'SIN', '3316', 'Y', '0', '77W'
'AI', '218', 'SFO', '3469', 'ICN', '3930', 'Y', '0', '77W'
'AI', '218', 'SIN', '3316', 'ICN', '3930', 'Y', '0', '77W'
'AY', '2350', 'HEL', '421', 'ICN', '3930', '', '0', '333'
'AY', '2350', 'ICN', '3930', 'HEL', '421', '', '0', '333'
'AZ', '596', 'FCO', '1555', 'ICN', '3930', 'Y', '0', '744'
'AZ', '596', 'ICN', '3930', 'MXP', '1524', 'Y', '0', '744'
'BA', '1355', 'ICN', '3930', 'LHR', '507', '', '0', '777'
'BA', '1355', 'LHR', '507', 'ICN', '3930', '', '0', '777'
'BK', '4026', 'CJU', '2370', 'CSX', '3371', '', '0', '738'
'BK', '4026', 'CJU', '2370', 'TSN', '3368', '', '0', '738'
'BK', '4026', 'CSX', '3371', 'CJU', '2370', '', '0', '738'
'BK', '4026', 'TSN', '3368', 'CJU', '2370', '', '0', '738'
'BR', '2091', 'GMP', '2378', 'TSA', '2275', '', '0', '321'
'BR', '2091', 'ICN', '3930', 'KHH', '2264', '', '0', 'M90'
'BR', '2091', 'ICN', '3930', 'TPE', '2276', '', '0', '332 333'
'BR', '2091', 'KHH', '2264', 'ICN', '3930', '', '0', 'M90'
'BR', '2091', 'TPE', '2276', 'ICN', '3930', '', '0', '332 333'
'BR', '2091', 'TSA', '2275', 'GMP', '2378', '', '0', '321'
'BX', '5982', 'CEB', '4206', 'PUS', '2372', '', '0', '320 321'
'BX', '5982', 'CSX', '3371', 'PUS', '2372', '', '0', '321'
'BX', '5982', 'FUK', '2305', 'PUS', '2372', '', '0', '320'
'BX', '5982', 'HKG', '3077', 'PUS', '2372', '', '0', '321'
'BX', '5982', 'KHH', '2264', 'PUS', '2372', '', '0', '734'
'BX', '5982', 'KIX', '3992', 'PUS', '2372', '', '0', '321'
'BX', '5982', 'MFM', '3121', 'PUS', '2372', '', '0', '321'
'BX', '5982', 'NRT', '2279', 'PUS', '2372', '', '0', '321'
'BX', '5982', 'PUS', '2372', 'CEB', '4206', '', '0', '321 320'
'BX', '5982', 'PUS', '2372', 'CSX', '3371', '', '0', '321'
'BX', '5982', 'PUS', '2372', 'FUK', '2305', '', '0', '320'
'BX', '5982', 'PUS', '2372', 'HKG', '3077', '', '0', '321'
'BX', '5982', 'PUS', '2372', 'KHH', '2264', '', '0', '734'
'BX', '5982', 'PUS', '2372', 'KIX', '3992', '', '0', '321'
'BX', '5982', 'PUS', '2372', 'MFM', '3121', '', '0', '321'
'BX', '5982', 'PUS', '2372', 'NRT', '2279', '', '0', '321'
'BX', '5982', 'PUS', '2372', 'REP', '3035', '', '0', '321'
'BX', '5982', 'PUS', '2372', 'TAO', '3390', '', '0', '734'
'BX', '5982', 'PUS', '2372', 'TPE', '2276', '', '0', '321 734'
'BX', '5982', 'PUS', '2372', 'TYN', '3369', '', '0', '734'
'BX', '5982', 'PUS', '2372', 'WUH', '3376', '', '0', '734'
'BX', '5982', 'PUS', '2372', 'XIY', '3379', '', '0', '321'
'BX', '5982', 'REP', '3035', 'PUS', '2372', '', '0', '321'
'BX', '5982', 'TAO', '3390', 'PUS', '2372', '', '0', '734'
'BX', '5982', 'TPE', '2276', 'PUS', '2372', '', '0', '321 734'
'BX', '5982', 'TYN', '3369', 'PUS', '2372', '', '0', '734'
'BX', '5982', 'WUH', '3376', 'PUS', '2372', '', '0', '734'
'BX', '5982', 'XIY', '3379', 'PUS', '2372', '', '0', '321'
'CA', '751', 'CJJ', '6008', 'PEK', '3364', 'Y', '0', '321'
'CA', '751', 'CKG', '3393', 'ICN', '3930', '', '0', '763 321'
'CA', '751', 'CTU', '3395', 'ICN', '3930', 'Y', '0', '321'
'CA', '751', 'DLC', '3404', 'ICN', '3930', 'Y', '0', '321'
'CA', '751', 'GMP', '2378', 'PEK', '3364', '', '0', '738 333'
'CA', '751', 'HFE', '3389', 'ICN', '3930', '', '0', '321'
'CA', '751', 'HGH', '3386', 'ICN', '3930', '', '0', '321'
'CA', '751', 'HGH', '3386', 'PUS', '2372', 'Y', '0', '320'
'CA', '751', 'ICN', '3930', 'CKG', '3393', '', '0', '763 321'
'CA', '751', 'ICN', '3930', 'CTU', '3395', 'Y', '0', '321'
'CA', '751', 'ICN', '3930', 'DLC', '3404', 'Y', '0', '321'
'CA', '751', 'ICN', '3930', 'HFE', '3389', '', '0', '321'
'CA', '751', 'ICN', '3930', 'HGH', '3386', '', '0', '321'
'CA', '751', 'ICN', '3930', 'PEK', '3364', '', '0', '330 738'
'CA', '751', 'ICN', '3930', 'TAO', '3390', '', '0', '738 321'
'CA', '751', 'ICN', '3930', 'TNA', '4108', 'Y', '0', '738'
'CA', '751', 'ICN', '3930', 'TSN', '3368', '', '0', '738'
'CA', '751', 'ICN', '3930', 'YNJ', '6414', '', '0', '738'
'CA', '751', 'ICN', '3930', 'YNT', '3392', '', '0', '321'
'CA', '751', 'MWX', '4189', 'PEK', '3364', 'Y', '0', '321'
'CA', '751', 'PEK', '3364', 'CJJ', '6008', 'Y', '0', '321'
'CA', '751', 'PEK', '3364', 'GMP', '2378', '', '0', '738 333'
'CA', '751', 'PEK', '3364', 'ICN', '3930', '', '0', '330 738'
'CA', '751', 'PEK', '3364', 'MWX', '4189', 'Y', '0', '321'
'CA', '751', 'PEK', '3364', 'PUS', '2372', '', '0', '738'
'CA', '751', 'PEK', '3364', 'TAE', '2381', '', '0', '738'
'CA', '751', 'PUS', '2372', 'HGH', '3386', 'Y', '0', '320'
'CA', '751', 'PUS', '2372', 'PEK', '3364', '', '0', '738'
'CA', '751', 'TAE', '2381', 'PEK', '3364', '', '0', '738'
'CA', '751', 'TAO', '3390', 'ICN', '3930', '', '0', '321 738'
'CA', '751', 'TNA', '4108', 'ICN', '3930', 'Y', '0', '738'
'CA', '751', 'TSN', '3368', 'ICN', '3930', '', '0', '738'
'CA', '751', 'YNJ', '6414', 'ICN', '3930', '', '0', '738'
'CA', '751', 'YNT', '3392', 'ICN', '3930', '', '0', '321'
'CI', '1756', 'GMP', '2378', 'TSA', '2275', '', '0', '738'
'CI', '1756', 'ICN', '3930', 'TPE', '2276', '', '0', '333 738'
'CI', '1756', 'PUS', '2372', 'TPE', '2276', '', '0', '738 333'
'CI', '1756', 'TPE', '2276', 'ICN', '3930', '', '0', '333 738'
'CI', '1756', 'TPE', '2276', 'PUS', '2372', '', '0', '738 333'
'CI', '1756', 'TSA', '2275', 'GMP', '2378', '', '0', '738'
'CX', '1680', 'CJU', '2370', 'HKG', '3077', '', '0', '320'
'CX', '1680', 'HKG', '3077', 'CJU', '2370', '', '0', '320'
'CX', '1680', 'HKG', '3077', 'ICN', '3930', '', '0', '333 773 772 77W 343'
'CX', '1680', 'HKG', '3077', 'PUS', '2372', '', '0', '321 320'
'CX', '1680', 'ICN', '3930', 'HKG', '3077', '', '0', '333 773 772 77W 343'
'CX', '1680', 'ICN', '3930', 'TPE', '2276', '', '0', '773 343 772'
'CX', '1680', 'PUS', '2372', 'HKG', '3077', '', '0', '321 320'
'CX', '1680', 'TPE', '2276', 'ICN', '3930', '', '0', '773 343 772'
'CZ', '1767', 'CAN', '3370', 'ICN', '3930', '', '0', '321'
'CZ', '1767', 'CGO', '3375', 'CJU', '2370', '', '0', '738'
'CZ', '1767', 'CGO', '3375', 'ICN', '3930', '', '0', '73J 73H 738'
'CZ', '1767', 'CGQ', '4380', 'CJU', '2370', '', '0', '321'
'CZ', '1767', 'CGQ', '4380', 'ICN', '3930', '', '0', '321'
'CZ', '1767', 'CJU', '2370', 'CGO', '3375', '', '0', '738'
'CZ', '1767', 'CJU', '2370', 'CGQ', '4380', '', '0', '321'
'CZ', '1767', 'CJU', '2370', 'CSX', '3371', '', '0', '320'
'CZ', '1767', 'CJU', '2370', 'DLC', '3404', '', '0', '320 321'
'CZ', '1767', 'CJU', '2370', 'HRB', '3400', '', '0', '320'
'CZ', '1767', 'CJU', '2370', 'SHE', '4144', '', '0', '321'
'CZ', '1767', 'CJU', '2370', 'SZX', '3374', '', '0', '320'
'CZ', '1767', 'CSX', '3371', 'CJU', '2370', '', '0', '320'
'CZ', '1767', 'CSX', '3371', 'ICN', '3930', '', '0', '320'
'CZ', '1767', 'DLC', '3404', 'CJU', '2370', '', '0', '320 321'
'CZ', '1767', 'DLC', '3404', 'ICN', '3930', '', '0', '321 319'
'CZ', '1767', 'GMP', '2378', 'PEK', '3364', '', '0', '321'
'CZ', '1767', 'HRB', '3400', 'CJU', '2370', '', '0', '320'
'CZ', '1767', 'HRB', '3400', 'ICN', '3930', '', '0', '320'
'CZ', '1767', 'ICN', '3930', 'CAN', '3370', '', '0', '321'
'CZ', '1767', 'ICN', '3930', 'CGO', '3375', '', '0', '73J 73H 738'
'CZ', '1767', 'ICN', '3930', 'CGQ', '4380', '', '0', '321'
'CZ', '1767', 'ICN', '3930', 'CSX', '3371', '', '0', '320'
'CZ', '1767', 'ICN', '3930', 'DLC', '3404', '', '0', '321 319'
'CZ', '1767', 'ICN', '3930', 'HRB', '3400', '', '0', '320'
'CZ', '1767', 'ICN', '3930', 'MDG', '3402', '', '0', '73J 320'
'CZ', '1767', 'ICN', '3930', 'PEK', '3364', '', '0', '321'
'CZ', '1767', 'ICN', '3930', 'PVG', '3406', '', '0', '738'
'CZ', '1767', 'ICN', '3930', 'SHE', '4144', '', '0', '321 320'
'CZ', '1767', 'ICN', '3930', 'WUH', '3376', '', '0', '738'
'CZ', '1767', 'ICN', '3930', 'YNJ', '6414', '', '0', '321'
'CZ', '1767', 'MDG', '3402', 'ICN', '3930', '', '0', '73J 320'
'CZ', '1767', 'PEK', '3364', 'GMP', '2378', '', '0', '321'
'CZ', '1767', 'PEK', '3364', 'ICN', '3930', '', '0', '321'
'CZ', '1767', 'PUS', '2372', 'SHE', '4144', '', '0', '320'
'CZ', '1767', 'PVG', '3406', 'ICN', '3930', '', '0', '738'
'CZ', '1767', 'SHE', '4144', 'CJU', '2370', '', '0', '321'
'CZ', '1767', 'SHE', '4144', 'ICN', '3930', '', '0', '321 320'
'CZ', '1767', 'SHE', '4144', 'PUS', '2372', '', '0', '320'
'CZ', '1767', 'SZX', '3374', 'CJU', '2370', '', '0', '320'
'CZ', '1767', 'WUH', '3376', 'ICN', '3930', '', '0', '738'
'CZ', '1767', 'YNJ', '6414', 'ICN', '3930', '', '0', '321'
'D7', '2417', 'ICN', '3930', 'KUL', '3304', '', '0', '330'
'D7', '2417', 'KUL', '3304', 'ICN', '3930', '', '0', '330'
'D7', '2417', 'KUL', '3304', 'PUS', '2372', '', '0', '330'
'D7', '2417', 'PUS', '2372', 'KUL', '3304', '', '0', '330'
'DL', '2009', 'ATL', '3682', 'ICN', '3930', 'Y', '0', '77W'
'DL', '2009', 'DFW', '3670', 'ICN', '3930', 'Y', '0', '772'
'DL', '2009', 'DTW', '3645', 'ICN', '3930', '', '0', '744'
'DL', '2009', 'HNL', '3728', 'ICN', '3930', 'Y', '0', '333 744'
'DL', '2009', 'IAD', '3714', 'ICN', '3930', 'Y', '0', '77W 772'
'DL', '2009', 'ICN', '3930', 'ATL', '3682', 'Y', '0', '77W'
'DL', '2009', 'ICN', '3930', 'DFW', '3670', 'Y', '0', '772'
'DL', '2009', 'ICN', '3930', 'DTW', '3645', '', '0', '744'
'DL', '2009', 'ICN', '3930', 'HNL', '3728', 'Y', '0', '333 744'
'DL', '2009', 'ICN', '3930', 'IAD', '3714', 'Y', '0', '77W 772'
'DL', '2009', 'ICN', '3930', 'JFK', '3797', '', '0', '388 77W'
'DL', '2009', 'ICN', '3930', 'LAS', '3877', 'Y', '0', '772'
'DL', '2009', 'ICN', '3930', 'LAX', '3484', 'Y', '0', '388 77W'
'DL', '2009', 'ICN', '3930', 'ORD', '3830', 'Y', '0', '772 77W'
'DL', '2009', 'ICN', '3930', 'REP', '3035', 'Y', '0', '73H'
'DL', '2009', 'ICN', '3930', 'SEA', '3577', 'Y', '0', '772 77W'
'DL', '2009', 'ICN', '3930', 'SFO', '3469', 'Y', '0', '77W 772'
'DL', '2009', 'JFK', '3797', 'ICN', '3930', '', '0', '77W 388'
'DL', '2009', 'LAS', '3877', 'ICN', '3930', 'Y', '0', '772'
'DL', '2009', 'LAX', '3484', 'ICN', '3930', 'Y', '0', '388 77W'
'DL', '2009', 'ORD', '3830', 'ICN', '3930', 'Y', '0', '772 77W'
'DL', '2009', 'REP', '3035', 'ICN', '3930', 'Y', '0', '73H'
'DL', '2009', 'SEA', '3577', 'ICN', '3930', 'Y', '0', '772 77W'
'DL', '2009', 'SFO', '3469', 'ICN', '3930', 'Y', '0', '77W 772'
'EK', '2183', 'DXB', '2188', 'ICN', '3930', '', '0', '388'
'EK', '2183', 'ICN', '3930', 'DXB', '2188', '', '0', '388'
'ET', '2220', 'BKK', '3885', 'ICN', '3930', 'Y', '0', '333 772'
'ET', '2220', 'HKG', '3077', 'ICN', '3930', '', '0', '788'
'ET', '2220', 'ICN', '3930', 'BKK', '3885', 'Y', '0', '333 772'
'ET', '2220', 'ICN', '3930', 'HKG', '3077', '', '0', '788'
'EY', '2222', 'AUH', '2179', 'ICN', '3930', '', '0', '345 346'
'EY', '2222', 'ICN', '3930', 'AUH', '2179', '', '0', '345 346'
'FM', '4609', 'GMP', '2378', 'SHA', '3391', '', '0', '333'
'FM', '4609', 'ICN', '3930', 'PVG', '3406', '', '0', '738'
'FM', '4609', 'PUS', '2372', 'PVG', '3406', '', '0', '738 739'
'FM', '4609', 'PUS', '2372', 'TAO', '3390', 'Y', '0', '737'
'FM', '4609', 'PVG', '3406', 'ICN', '3930', '', '0', '738'
'FM', '4609', 'PVG', '3406', 'PUS', '2372', '', '0', '738 739'
'FM', '4609', 'SHA', '3391', 'GMP', '2378', '', '0', '333'
'FM', '4609', 'TAO', '3390', 'PUS', '2372', 'Y', '0', '737'
'GA', '2520', 'CGK', '3275', 'ICN', '3930', '', '0', '333 332'
'GA', '2520', 'DPS', '3940', 'ICN', '3930', '', '0', '333 332'
'GA', '2520', 'ICN', '3930', 'CGK', '3275', '', '0', '332 333'
'GA', '2520', 'ICN', '3930', 'DPS', '3940', '', '0', '333 332'
'GE', '5038', 'CJU', '2370', 'TPE', '2276', '', '0', '320'
'GE', '5038', 'TPE', '2276', 'CJU', '2370', '', '0', '320'
'GS', '690', 'CJU', '2370', 'TSN', '3368', '', '0', '321'
'GS', '690', 'ICN', '3930', 'TSN', '3368', '', '0', '321'
'GS', '690', 'MWX', '4189', 'TSN', '3368', '', '0', '321'
'GS', '690', 'TSN', '3368', 'CJU', '2370', '', '0', '321'
'GS', '690', 'TSN', '3368', 'ICN', '3930', '', '0', '321'
'GS', '690', 'TSN', '3368', 'MWX', '4189', '', '0', '321'
'HA', '2688', 'HNL', '3728', 'ICN', '3930', '', '0', '332'
'HA', '2688', 'ICN', '3930', 'HNL', '3728', '', '0', '332'
'HO', '3081', 'CJU', '2370', 'PVG', '3406', '', '0', '320'
'HO', '3081', 'PVG', '3406', 'CJU', '2370', '', '0', '320'
'HO', '3081', 'PVG', '3406', 'YNY', '6006', '', '0', '320'
'HO', '3081', 'YNY', '6006', 'PVG', '3406', '', '0', '320'
'HU', '2660', 'PEK', '3364', 'PUS', '2372', 'Y', '0', '333'
'HU', '2660', 'PUS', '2372', 'PEK', '3364', 'Y', '0', '333'
'HY', '5281', 'ICN', '3930', 'TAS', '2983', '', '0', '764 767'
'HY', '5281', 'TAS', '2983', 'ICN', '3930', '', '0', '764 767'
'HZ', '4808', 'ICN', '3930', 'UUS', '2933', '', '0', '737'
'JL', '2987', 'CJU', '2370', 'KIX', '3992', 'Y', '0', '739'
'JL', '2987', 'CJU', '2370', 'NRT', '2279', 'Y', '0', '739'
'JL', '2987', 'CTS', '2287', 'ICN', '3930', 'Y', '0', '73H 744 333 772'
'JL', '2987', 'FUK', '2305', 'ICN', '3930', 'Y', '0', '333 739 773'
'JL', '2987', 'GMP', '2378', 'HND', '2359', '', '0', '767'
'JL', '2987', 'GMP', '2378', 'KIX', '3992', '', '0', '73H'
'JL', '2987', 'HND', '2359', 'GMP', '2378', '', '0', '767'
'JL', '2987', 'ICN', '3930', 'CTS', '2287', 'Y', '0', '744 73H 333 772'
'JL', '2987', 'ICN', '3930', 'FUK', '2305', 'Y', '0', '333 739 773'
'JL', '2987', 'ICN', '3930', 'KIJ', '4381', 'Y', '0', '73J'
'JL', '2987', 'ICN', '3930', 'KIX', '3992', 'Y', '0', '333 73H 772 773 332'
'JL', '2987', 'ICN', '3930', 'KMQ', '2322', 'Y', '0', '73H'
'JL', '2987', 'ICN', '3930', 'KOJ', '2307', 'Y', '0', '73H 73J 739'
'JL', '2987', 'ICN', '3930', 'NGO', '3942', 'Y', '0', '73H 332 333 772'
'JL', '2987', 'ICN', '3930', 'NRT', '2279', '', '0', '73H'
'JL', '2987', 'KIJ', '4381', 'ICN', '3930', 'Y', '0', '739 73J'
'JL', '2987', 'KIX', '3992', 'CJU', '2370', 'Y', '0', '739'
'JL', '2987', 'KIX', '3992', 'GMP', '2378', '', '0', '73H'
'JL', '2987', 'KIX', '3992', 'ICN', '3930', 'Y', '0', '772 333 73H 773 332'
'JL', '2987', 'KIX', '3992', 'PUS', '2372', 'Y', '0', '73H'
'JL', '2987', 'KMQ', '2322', 'ICN', '3930', 'Y', '0', '73H'
'JL', '2987', 'KOJ', '2307', 'ICN', '3930', 'Y', '0', '73H 73J 739'
'JL', '2987', 'NGO', '3942', 'ICN', '3930', 'Y', '0', '772 73H 332 333'
'JL', '2987', 'NGO', '3942', 'PUS', '2372', 'Y', '0', '739'
'JL', '2987', 'NRT', '2279', 'CJU', '2370', 'Y', '0', '739'
'JL', '2987', 'NRT', '2279', 'ICN', '3930', '', '0', '73H'
'JL', '2987', 'NRT', '2279', 'PUS', '2372', '', '0', '73H'
'JL', '2987', 'PUS', '2372', 'KIX', '3992', 'Y', '0', '73H'
'JL', '2987', 'PUS', '2372', 'NGO', '3942', 'Y', '0', '739'
'JL', '2987', 'PUS', '2372', 'NRT', '2279', '', '0', '73H'
'JW', '397', 'ICN', '3930', 'NRT', '2279', '', '0', '320'
'JW', '397', 'NRT', '2279', 'ICN', '3930', '', '0', '320'
'KA', '2056', 'CJU', '2370', 'HKG', '3077', '', '0', '320'
'KA', '2056', 'HKG', '3077', 'CJU', '2370', '', '0', '320'
'KA', '2056', 'HKG', '3077', 'PUS', '2372', '', '0', '321 320'
'KA', '2056', 'PUS', '2372', 'HKG', '3077', '', '0', '321 320'
'KC', '1006', 'ALA', '2908', 'ICN', '3930', '', '0', '767'
'KC', '1006', 'ICN', '3930', 'ALA', '2908', '', '0', '767'
'KE', '3163', 'AKL', '2006', 'ICN', '3930', '', '0', '772'
'KE', '3163', 'AMS', '580', 'ICN', '3930', '', '0', '332'
'KE', '3163', 'AOJ', '2340', 'ICN', '3930', '', '0', '73H'
'KE', '3163', 'ATL', '3682', 'ICN', '3930', '', '0', '77W'
'KE', '3163', 'AUH', '2179', 'ICN', '3930', '', '0', '345 346'
'KE', '3163', 'AXT', '2345', 'ICN', '3930', '', '0', '73H 739'
'KE', '3163', 'BKI', '3269', 'ICN', '3930', '', '0', '73J'
'KE', '3163', 'BKK', '3885', 'ICN', '3930', '', '0', '333 773 744 772 332'
'KE', '3163', 'BKK', '3885', 'PUS', '2372', '', '0', '333'
'KE', '3163', 'BNE', '3320', 'ICN', '3930', '', '0', '333'
'KE', '3163', 'BOM', '2997', 'ICN', '3930', '', '0', '332'
'KE', '3163', 'CAN', '3370', 'ICN', '3930', '', '0', '333'
'KE', '3163', 'CDG', '1382', 'ICN', '3930', '', '0', '388'
'KE', '3163', 'CEB', '4206', 'ICN', '3930', '', '0', '744'
'KE', '3163', 'CEB', '4206', 'PUS', '2372', '', '0', '73H'
'KE', '3163', 'CGK', '3275', 'ICN', '3930', '', '0', '332 77W'
'KE', '3163', 'CGO', '3375', 'ICN', '3930', '', '0', '73J 73H'
'KE', '3163', 'CJJ', '6008', 'CJU', '2370', '', '0', '739'
'KE', '3163', 'CJJ', '6008', 'HGH', '3386', '', '0', '739'
'KE', '3163', 'CJU', '2370', 'CJJ', '6008', '', '0', '739'
'KE', '3163', 'CJU', '2370', 'GMP', '2378', '', '0', '739 744 772 73H'
'KE', '3163', 'CJU', '2370', 'HIN', '6007', '', '0', '739'
'KE', '3163', 'CJU', '2370', 'ICN', '3930', '', '0', '739'
'KE', '3163', 'CJU', '2370', 'KIX', '3992', '', '0', '739'
'KE', '3163', 'CJU', '2370', 'KUV', '6003', '', '0', '739'
'KE', '3163', 'CJU', '2370', 'KWJ', '2361', '', '0', '739 73H'
'KE', '3163', 'CJU', '2370', 'NGO', '3942', '', '0', '73H'
'KE', '3163', 'CJU', '2370', 'NRT', '2279', '', '0', '739'
'KE', '3163', 'CJU', '2370', 'PEK', '3364', '', '0', '333'
'KE', '3163', 'CJU', '2370', 'PUS', '2372', '', '0', '739 333 73H'
'KE', '3163', 'CJU', '2370', 'RSU', '2365', '', '0', '73H'
'KE', '3163', 'CJU', '2370', 'TAE', '2381', '', '0', '739 73H'
'KE', '3163', 'CJU', '2370', 'USN', '2374', '', '0', '73H'
'KE', '3163', 'CJU', '2370', 'WJU', '6005', '', '0', '739'
'KE', '3163', 'CMB', '3024', 'ICN', '3930', '', '0', '333'
'KE', '3163', 'CNX', '3931', 'ICN', '3930', '', '0', '772'
'KE', '3163', 'CSX', '3371', 'ICN', '3930', '', '0', '333 332'
'KE', '3163', 'CTS', '2287', 'ICN', '3930', '', '0', '73H 744 333 772'
'KE', '3163', 'CTS', '2287', 'PUS', '2372', '', '0', '73H'
'KE', '3163', 'DAD', '3196', 'ICN', '3930', '', '0', '321 73J'
'KE', '3163', 'DFW', '3670', 'ICN', '3930', '', '0', '772'
'KE', '3163', 'DLC', '3404', 'ICN', '3930', '', '0', '319 772 73H'
'KE', '3163', 'DPS', '3940', 'ICN', '3930', '', '0', '333'
'KE', '3163', 'DXB', '2188', 'ICN', '3930', '', '0', '332'
'KE', '3163', 'FCO', '1555', 'ICN', '3930', '', '0', '744'
'KE', '3163', 'FRA', '340', 'ICN', '3930', '', '0', '744'
'KE', '3163', 'FUK', '2305', 'ICN', '3930', '', '0', '333 739 77W 73J'
